V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,X1,X2,X3,X4,X5,X6,X7
1.819844e+00+j1.773129e+00,3.465541e+00+j5.328078e-01,3.086686e+00-j1.192580e+00,2.118497e+00-j1.739898e+00,1.446119e+00-j1.743211e+00,1.032016e+00-j1.611200e+00,7.698038e-01-j1.462278e+00,5.955576e-01-j1.325897e+00,4.744014e-01-j1.207416e+00,3.868778e-01-j1.105785e+00,6.08685e-09,6.8544e-09,3463.2,1502.4,3175.2,938.7,2113.5
1.893690e+00+j1.547198e+00,2.747793e+00+j1.061417e+00,3.099017e+00+j4.268121e-01,3.152104e+00-j1.339867e-01,3.048049e+00-j5.783843e-01,2.866849e+00-j9.132977e-01,2.653305e+00-j1.156965e+00,2.432511e+00-j1.328258e+00,2.218158e+00-j1.443699e+00,2.017269e+00-j1.516822e+00,3.8454e-09,7.39755e-09,1267.2,1556.4,3162,18,1679.25
-6.130823e+00+j2.556680e+00,-6.829452e+00+j1.584401e+00,-7.072323e+00+j9.390979e-01,-7.166034e+00+j4.712182e-01,-7.195548e+00+j1.026346e-01,-7.191162e+00-j2.052386e-01,-7.165796e+00-j4.730018e-01,-7.125840e+00-j7.121809e-01,-7.074776e+00-j9.299219e-01,-7.014779e+00-j1.130621e+00,6.38265e-09,3.26655e-09,1964.4,2101.2,1636.8,18000,825
1.401999e+00+j1.212761e+00,2.185960e+00+j7.612534e-01,2.447727e+00+j9.025551e-02,2.359063e+00-j4.658547e-01,2.120771e+00-j8.369333e-01,1.848373e+00-j1.055455e+00,1.591951e+00-j1.169469e+00,1.367998e+00-j1.217218e+00,1.178552e+00-j1.224632e+00,1.020291e+00-j1.208222e+00,4.1616e-09,5.1204e-09,3338.4,3271.2,2367.6,1327.5,2679.75
8.547161e-01+j2.572843e+00,1.872337e+00+j3.549010e+00,3.032843e+00+j4.108868e+00,4.175505e+00+j4.297945e+00,5.203948e+00+j4.203595e+00,6.076938e+00+j3.915279e+00,6.788315e+00+j3.506394e+00,7.349864e+00+j3.030601e+00,7.780328e+00+j2.524548e+00,8.099629e+00+j2.012144e+00,4.50075e-09,3.84795e-09,240,2613.6,1494,2301.3,2019.75
5.518539e-01+j1.279929e+00,1.293699e+00+j1.697270e+00,2.194277e+00+j1.705853e+00,2.992152e+00+j1.257253e+00,3.444409e+00+j5.116932e-01,3.500617e+00-j2.633621e-01,3.281911e+00-j8.847612e-01,2.939538e+00-j1.306738e+00,2.574790e+00-j1.560395e+00,2.236254e+00-j1.694621e+00,3.45015e-09,6.08175e-09,2601.6,1363.2,1662,1251,2048.25
1.045255e+00+j8.226264e-01,1.557679e+00+j4.585479e-01,1.692591e+00-j1.142085e-02,1.603324e+00-j3.784802e-01,1.427798e+00-j6.149583e-01,1.238049e+00-j7.502260e-01,1.063329e+00-j8.180429e-01,9.123513e-01-j8.437526e-01,7.853515e-01-j8.441344e-01,6.795905e-01-j8.297454e-01,6.73455e-09,4.78635e-09,2224.8,2690.4,2318.4,1412.1,15000
2.642559e+00+j3.173141e+00,4.935058e+00+j2.736828e+00,6.252851e+00+j1.118208e+00,6.394530e+00-j6.105353e-01,5.850632e+00-j1.877002e+00,5.084347e+00-j2.637764e+00,4.330988e+00-j3.031440e+00,3.672896e+00-j3.195367e+00,3.123798e+00-j3.224780e+00,2.673106e+00-j3.178612e+00,4.8603e-09,5.4213e-09,1222.8,1774.8,3470.4,959.4,1572
1.132293e-01+j6.412290e+00,1.937988e+00+j2.646193e+01,1.845631e+00-j2.582834e+01,2.817916e-01-j1.011327e+01,1.199930e-01-j6.600879e+00,6.893594e-02-j5.003625e+00,4.563166e-02-j4.071784e+00,3.282656e-02-j3.453024e+00,2.492863e-02-j3.008337e+00,1.965129e-02-j2.671298e+00,4.91895e-09,5.85735e-09,2916,1448.4,4384.8,2447.1,2244.75
9.892653e-01+j6.857988e-01,1.396913e+00+j3.076997e-01,1.456283e+00-j1.106379e-01,1.339321e+00-j4.097570e-01,1.168072e+00-j5.886183e-01,9.978187e-01-j6.825288e-01,8.477152e-01-j7.232020e-01,7.214668e-01-j7.322622e-01,6.172138e-01-j7.232369e-01,5.315480e-01-j7.042789e-01,5.7885e-09,6.9564e-09,2944.8,2006.4,2186.4,1656.9,150000
1.460866e+01-j7.735075e+00,8.944560e+00-j9.343240e+00,5.680563e+00-j8.601276e+00,3.842384e+00-j7.556837e+00,2.745484e+00-j6.619248e+00,2.049519e+00-j5.842433e+00,1.584061e+00-j5.207660e+00,1.258936e+00-j4.686470e+00,1.023552e+00-j4.254087e+00,8.479277e-01-j3.891175e+00,7.6143e-09,5.1e-08,1456.8,3123.6,3304.8,1501.2,888.75
-3.980601e-01+j3.495367e+00,-9.478715e-01+j5.345298e+00,-1.706875e+00+j7.082053e+00,-2.646430e+00+j8.676321e+00,-3.733867e+00+j1.010694e+01,-4.934809e+00+j1.136136e+01,-6.215737e+00+j1.243470e+01,-7.545060e+00+j1.332896e+01,-8.895186e+00+j1.405142e+01,-1.024281e+01+j1.461336e+01,5.1e-11,3.59295e-09,1723.2,2086.8,1662,2567.7,771.75
5.237553e-01+j1.460231e+00,1.123676e+00+j1.974950e+00,1.778462e+00+j2.238044e+00,2.394905e+00+j2.295353e+00,2.927694e+00+j2.209281e+00,3.365047e+00+j2.034291e+00,3.712465e+00+j1.809924e+00,3.981979e+00+j1.562186e+00,4.186705e+00+j1.307197e+00,4.338533e+00+j1.054522e+00,5.1e-10,4.4166e-09,3094.8,2743.2,1641.6,1515.6,1667.25
1.091157e+00+j1.478340e+00,2.012203e+00+j1.475436e+00,2.677045e+00+j1.056586e+00,3.014692e+00+j4.891667e-01,3.092956e+00-j5.852974e-02,3.005691e+00-j5.153997e-01,2.828512e+00-j8.666716e-01,2.611773e+00-j1.122338e+00,2.385550e+00-j1.300080e+00,2.166312e+00-j1.417677e+00,3.8097e-09,3.4323e-09,1809.6,3561.6,2554.8,912.6,2206.5
7.304607e-01-j1.380222e-03,6.384600e-01-j2.423642e-01,4.996114e-01-j3.396118e-01,3.836404e-01-j3.647667e-01,2.970791e-01-j3.588162e-01,2.339144e-01-j3.408075e-01,1.875647e-01-j3.191066e-01,1.530360e-01-j2.972662e-01,1.268498e-01-j2.767090e-01,1.066318e-01-j2.579153e-01,5.1e-08,2.55255e-09,2943.6,1542,3050.4,2049.3,1245.75
1.000083e+00+j2.549614e+00,2.634997e+00+j3.580424e+00,5.009582e+00+j3.532185e+00,7.049840e+00+j1.781583e+00,7.422151e+00-j7.604908e-01,6.450736e+00-j2.601717e+00,5.172776e+00-j3.469668e+00,4.077576e+00-j3.735705e+00,3.241243e+00-j3.715357e+00,2.618568e+00-j3.575267e+00,4.90365e-09,3.1416e-09,2307.6,2440.8,2352,2383.2,1350
-3.792654e+00+j4.354468e-01,-3.833718e+00+j1.850155e-01,-3.842369e+00+j3.286326e-02,-3.840946e+00-j8.098934e-02,-3.834579e+00-j1.758721e-01,-3.824993e+00-j2.598581e-01,-3.812904e+00-j3.367988e-01,-3.798653e+00-j4.088313e-01,-3.782450e+00-j4.771772e-01,-3.764446e+00-j5.426020e-01,6.11235e-09,4.9572e-09,1986,1294.8,3301.2,2349.9,150
6.005312e-01+j5.190485e+00,1.608552e+00+j8.398974e+00,3.443406e+00+j1.202884e+01,6.724246e+00+j1.613977e+01,1.261344e+01+j2.035560e+01,2.276130e+01+j2.273154e+01,3.668864e+01+j1.794220e+01,4.535475e+01+j2.217034e+00,4.067604e+01-j1.395415e+01,3.050736e+01-j2.136025e+01,7.905e-10,7.1451e-09,2403.6,1891.2,2725.2,1100.7,813
3.238696e+00+j5.051967e+00,5.755690e+00+j5.556116e+00,7.662169e+00+j5.146644e+00,8.959861e+00+j4.398505e+00,9.814395e+00+j3.578397e+00,1.037014e+01+j2.786927e+00,1.072537e+01+j2.055173e+00,1.094313e+01+j1.388001e+00,1.106394e+01+j7.813928e-01,1.111444e+01+j2.289665e-01,3.54705e-09,6.6606e-09,240,2151.6,2010,2492.1,1907.25
2.836295e+00+j2.669703e+00,5.222904e+00+j8.121480e-01,4.733223e+00-j1.707487e+00,3.338971e+00-j2.590760e+00,2.320856e+00-j2.651099e+00,1.674468e+00-j2.480562e+00,1.257602e+00-j2.268395e+00,9.773436e-01-j2.067062e+00,7.809413e-01-j1.888792e+00,6.383087e-01-j1.734071e+00,7.50975e-09,6.66825e-09,2719.2,2211.6,2250,2637,2166
1.382389e+00+j2.876906e+00,3.644100e+00+j3.684568e+00,6.354980e+00+j2.539262e+00,7.357797e+00-j2.945471e-01,6.367823e+00-j2.525686e+00,4.914245e+00-j3.473638e+00,3.727322e+00-j3.684547e+00,2.872054e+00-j3.594049e+00,2.265068e+00-j3.400307e+00,1.827280e+00-j3.182354e+00,7.242e-09,7.31085e-09,1579.2,1411.2,1488,1976.4,1459.5
5.852903e-01+j1.819479e+00,1.434461e+00+j2.625910e+00,2.631030e+00+j3.082081e+00,4.016262e+00+j2.989496e+00,5.270184e+00+j2.262508e+00,6.052152e+00+j1.070460e+00,6.232939e+00-j2.307933e-01,5.939379e+00-j1.339528e+00,5.393864e+00-j2.138221e+00,4.773409e+00-j2.647208e+00,1.9482e-09,3.1314e-09,2858.4,2307.6,2868,1944,2184
4.307932e-02-j7.725197e-03,4.045202e-02-j1.274044e-02,3.716555e-02-j1.647041e-02,3.360132e-02-j1.910552e-02,3.004748e-02-j2.081341e-02,2.669120e-02-j2.178063e-02,2.363216e-02-j2.218824e-02,2.090754e-02-j2.219282e-02,1.851558e-02-j2.191943e-02,1.643333e-02-j2.146270e-02,5.1e-07,2.74125e-09,1641.6,2469.6,1609.2,1519.2,2165.25
1.899616e+00+j2.431883e+00,3.460448e+00+j2.317799e+00,4.516332e+00+j1.497547e+00,4.967646e+00+j4.741227e-01,4.971347e+00-j4.545047e-01,4.716342e+00-j1.182651e+00,4.341824e+00-j1.706951e+00,3.931832e+00-j2.061690e+00,3.531013e+00-j2.287480e+00,3.160137e+00-j2.419704e+00,6.94875e-09,5.4213e-09,1270.8,3586.8,1311.6,2533.5,1547.25
1.557805e+00+j2.518711e+00,4.279895e+00+j2.403896e+00,5.583669e+00-j5.091011e-01,4.164756e+00-j2.470379e+00,2.752915e+00-j2.814363e+00,1.882784e+00-j2.656192e+00,1.357391e+00-j2.408251e+00,1.023842e+00-j2.171640e+00,8.003305e-01-j1.966076e+00,6.435054e-01-j1.791332e+00,5.4366e-09,4.4676e-09,3504,2124,3045.6,2165.4,2064
9.446221e-01+j1.052423e+00,1.806946e+00+j7.486857e-01,2.116747e+00-j2.931882e-02,1.897553e+00-j6.455331e-01,1.532905e+00-j9.463638e-01,1.208563e+00-j1.047900e+00,9.581318e-01-j1.053803e+00,7.708966e-01-j1.018738e+00,6.305808e-01-j9.681991e-01,5.239704e-01-j9.136572e-01,7.3287e-09,4.28655e-09,2474.4,1372.8,3301.2,180,1119.75
6.440672e-01+j1.619649e+00,1.705496e+00+j2.266311e+00,3.240872e+00+j2.187251e+00,4.498431e+00+j9.916675e-01,4.629259e+00-j6.374375e-01,3.946037e+00-j1.744251e+00,3.126538e+00-j2.229964e+00,2.448326e+00-j2.356810e+00,1.939193e+00-j2.320941e+00,1.563567e+00-j2.220510e+00,5.6559e-09,5.71455e-09,2902.8,1578,1348.8,2967.3,2037.75
-5.504968e+00+j7.449371e+00,-1.074132e+01+j7.213284e+00,-1.441371e+01+j4.109520e+00,-1.558411e+01+j1.462246e-01,-1.490966e+01-j3.174182e+00,-1.338632e+01-j5.425720e+00,-1.166872e+01-j6.760356e+00,-1.005830e+01-j7.456106e+00,-8.655272e+00-j7.744861e+00,-7.470306e+00-j7.786074e+00,4.08765e-09,6.8901e-09,1350,1329.6,2934,2397.6,810.75
7.435862e-01+j1.806574e+00,1.791747e+00+j2.446668e+00,3.133910e+00+j2.502814e+00,4.368844e+00+j1.826805e+00,5.050415e+00+j6.447195e-01,5.068525e+00-j5.704043e-01,4.651108e+00-j1.496660e+00,4.071166e+00-j2.078883e+00,3.492400e+00-j2.393455e+00,2.980373e+00-j2.532742e+00,2.7693e-09,6.02565e-09,2464.8,1430.4,2154,1572.3,2500.5
-1.436502e+00+j5.165061e+00,-3.165643e+00+j7.301810e+00,-5.168464e+00+j8.757715e+00,-7.183398e+00+j9.598194e+00,-9.049980e+00+j9.958407e+00,-1.069590e+01+j9.980107e+00,-1.210615e+01+j9.780622e+00,-1.329578e+01+j9.446943e+00,-1.429209e+01+j9.038311e+00,-1.512483e+01+j8.594003e+00,5.1e-11,7.1043e-09,1687.2,1440,2101.2,2400.3,1074.75
1.665284e-01+j9.527652e-01,4.708943e-01+j1.556801e+00,1.086036e+00+j2.218473e+00,2.276659e+00+j2.757994e+00,4.171943e+00+j2.455976e+00,5.579770e+00+j4.603749e-01,4.998592e+00-j1.759249e+00,3.632990e+00-j2.685263e+00,2.558435e+00-j2.797691e+00,1.855047e+00-j2.641971e+00,6.79575e-09,1.78245e-09,3416.4,1371.6,2244,2402.1,1092
3.188824e-01+j3.725275e-01,4.990047e-01+j3.567678e-01,6.087025e-01+j2.974753e-01,6.727978e-01+j2.338501e-01,7.105361e-01+j1.758951e-01,7.327793e-01+j1.249328e-01,7.454539e-01+j8.018474e-02,7.518905e-01+j4.056649e-02,7.540445e-01+j5.130538e-03,7.531209e-01-j2.686881e-02,5.88285e-09,6.1812e-09,3302.4,2744.4,240,2269.8,837.75
3.481707e+00+j4.990778e+00,7.483739e+00+j4.856735e+00,1.026471e+01+j1.951125e+00,1.041153e+01-j1.527605e+00,9.011152e+00-j3.826010e+00,7.343775e+00-j4.916768e+00,5.910164e+00-j5.284715e+00,4.786348e+00-j5.291189e+00,3.925203e+00-j5.132227e+00,3.263928e+00-j4.905168e+00,6.1404e-09,6.41325e-09,1628.4,3222,1618.8,2595.6,1013.25
3.962537e-01+j1.162522e+00,9.749025e-01+j1.661581e+00,1.785846e+00+j1.899771e+00,2.690654e+00+j1.732973e+00,3.431011e+00+j1.135508e+00,3.784129e+00+j2.929335e-01,3.734166e+00-j5.208113e-01,3.428471e+00-j1.138911e+00,3.025567e+00-j1.537429e+00,2.622541e+00-j1.762326e+00,3.13905e-09,3.0804e-09,3661.2,2208,1908,2527.2,2109
1.152342e+00+j5.201320e+00,3.101404e+00+j8.171202e+00,6.563795e+00+j1.088957e+01,1.204473e+01+j1.231193e+01,1.892740e+01+j1.038910e+01,2.396158e+01+j4.001510e+00,2.402511e+01-j3.811666e+00,2.052457e+01-j9.179254e+00,1.637375e+01-j1.162682e+01,1.288967e+01-j1.230150e+01,2.9529e-09,4.386e-09,1444.8,2565.6,2034,2544.3,981.75
1.821062e-02+j2.577560e-02,2.999062e-02+j2.721877e-02,3.787865e-02+j2.523752e-02,4.287883e-02+j2.250799e-02,4.609788e-02+j1.990604e-02,4.824246e-02+j1.764153e-02,4.972399e-02+j1.571993e-02,5.078206e-02+j1.409399e-02,5.156026e-02+j1.271076e-02,5.214708e-02+j1.152380e-02,3.8454e-09,4.7583e-09,3152.4,3429.6,24,1609.2,1010.25
2.926029e+00+j3.235283e+00,6.393375e+00+j8.381482e-01,5.134676e+00-j2.650887e+00,3.121261e+00-j3.249014e+00,1.989320e+00-j2.996606e+00,1.366695e+00-j2.649539e+00,9.966109e-01-j2.342652e+00,7.599388e-01-j2.089147e+00,5.994233e-01-j1.881209e+00,4.854585e-01-j1.709216e+00,6.6147e-09,4.0647e-09,3471.6,2694,3578.4,1512,1119
-1.003539e+01-j3.620759e+00,-8.520316e+00-j4.903019e+00,-7.002613e+00-j5.512292e+00,-5.683322e+00-j5.670883e+00,-4.612295e+00-j5.571185e+00,-3.768137e+00-j5.342154e+00,-3.108852e+00-j5.059150e+00,-2.593015e+00-j4.762955e+00,-2.186504e+00-j4.474160e+00,-1.863053e+00-j4.202289e+00,3.99585e-09,7.1961e-09,2857.2,2750.4,240000,2604.6,1067.25
3.951239e+00+j4.212417e+00,8.035027e+00+j1.808553e+00,7.654608e+00-j2.455198e+00,5.372485e+00-j4.060974e+00,3.679941e+00-j4.186227e+00,2.623112e+00-j3.906896e+00,1.952900e+00-j3.559885e+00,1.508157e+00-j3.233797e+00,1.199576e+00-j2.947529e+00,9.771033e-01-j2.700772e+00,5.60745e-09,5.43405e-09,2390.4,2654.4,3351.6,994.5,799.5
2.169266e+00+j3.078970e+00,3.969881e+00+j3.193869e+00,5.320208e+00+j2.546863e+00,6.121508e+00+j1.599476e+00,6.479487e+00+j6.232202e-01,6.529152e+00-j2.590833e-01,6.381038e+00-j1.005349e+00,6.114674e+00-j1.611611e+00,5.784176e+00-j2.090098e+00,5.425207e+00-j2.458633e+00,2.55765e-09,5.661e-09,1249.2,2596.8,2518.8,1485.9,1937.25
-1.252596e+01-j5.971403e+00,-6.708571e+00-j7.623855e+00,-3.901112e+00-j6.689631e+00,-2.511900e+00-j5.683762e+00,-1.743544e+00-j4.874692e+00,-1.278085e+00-j4.244290e+00,-9.759767e-01-j3.748436e+00,-7.691768e-01-j3.351529e+00,-6.215846e-01-j3.028040e+00,-5.126336e-01-j2.760006e+00,4.2126e-09,7.4562e-09,2984.4,1780.8,24000,2291.4,2036.25
3.485605e-01+j2.084580e+00,1.397526e+00+j3.994579e+00,6.014029e+00+j6.395504e+00,1.215145e+01-j2.839951e+00,4.807640e+00-j6.204634e+00,2.172776e+00-j4.808685e+00,1.241573e+00-j3.790744e+00,8.144387e-01-j3.126316e+00,5.815901e-01-j2.667402e+00,4.394574e-01-j2.332075e+00,6.29595e-09,5.40345e-09,3195.6,1254,1998,1294.2,933.75
6.672659e-01+j8.650505e-01,1.247181e+00+j8.218332e-01,1.640035e+00+j4.938293e-01,1.784605e+00+j8.587625e-02,1.747168e+00-j2.694956e-01,1.614676e+00-j5.301435e-01,1.448102e+00-j7.023297e-01,1.280275e+00-j8.068293e-01,1.125724e+00-j8.639229e-01,9.893021e-01-j8.893104e-01,6.33165e-09,3.03195e-09,1704,2053.2,2875.2,18,1863
5.427823e-02+j2.320187e-01,1.238238e-01+j3.379296e-01,2.107305e-01+j4.195620e-01,3.058731e-01+j4.758215e-01,4.017433e-01+j5.087767e-01,4.931299e-01+j5.221796e-01,5.769873e-01+j5.202448e-01,6.519342e-01+j5.069029e-01,7.177057e-01+j4.854573e-01,7.746885e-01+j4.585148e-01,2.94015e-09,3.9321e-09,1444.8,1334.4,240,2067.3,1797.75
7.027810e-01-j7.857243e+00,2.798685e-01-j4.970517e+00,1.501890e-01-j3.643626e+00,9.364207e-02-j2.877947e+00,6.395070e-02-j2.378871e+00,4.645272e-02-j2.027588e+00,3.526408e-02-j1.766828e+00,2.769198e-02-j1.565565e+00,2.231610e-02-j1.405503e+00,1.837161e-02-j1.275158e+00,6.77535e-09,4.36815e-09,3494.4,3027.6,240000,1161,1433.25
8.094538e+00-j4.953086e+00,5.621731e+00-j5.562363e+00,3.907033e+00-j5.310576e+00,2.795671e+00-j4.825653e+00,2.069901e+00-j4.329411e+00,1.581776e+00-j3.885315e+00,1.242302e+00-j3.503952e+00,9.986271e-01-j3.180058e+00,8.186965e-01-j2.904803e+00,6.824935e-01-j2.669672e+00,5.0082e-09,5.1e-07,2514,2284.8,2074.8,2109.6,1842.75
5.837629e-01+j1.386228e+00,1.832976e+00+j1.934934e+00,3.593864e+00+j1.006151e+00,3.571176e+00-j1.042573e+00,2.443656e+00-j1.870578e+00,1.613475e+00-j1.910445e+00,1.119728e+00-j1.756635e+00,8.194033e-01-j1.582469e+00,6.260639e-01-j1.426317e+00,4.947616e-01-j1.293314e+00,7.09155e-09,3.35835e-09,3172.8,1243.2,3356.4,1152,1669.5
1.948879e+00+j2.474543e+00,4.099121e+00+j2.016258e+00,5.088932e+00+j9.924523e-02,4.568016e+00-j1.545442e+00,3.608822e+00-j2.312668e+00,2.777994e+00-j2.534790e+00,2.159579e+00-j2.516019e+00,1.711592e+00-j2.404980e+00,1.384114e+00-j2.265082e+00,1.140057e+00-j2.122305e+00,5.88795e-09,5.97465e-09,2599.2,2272.8,2050.8,2330.1,1954.5
2.356876e+00+j4.075378e+00,5.941476e+00+j4.535581e+00,9.061590e+00+j1.761064e+00,8.947210e+00-j2.021260e+00,7.071269e+00-j4.061302e+00,5.285916e+00-j4.665507e+00,3.984550e+00-j4.646873e+00,3.078164e+00-j4.412648e+00,2.439667e+00-j4.121906e+00,1.978277e+00-j3.832735e+00,5.3142e-09,5.1204e-09,1886.4,2325.6,2551.2,3269.7,2223
1.517863e+00+j2.545053e+00,4.172124e+00+j2.594256e+00,5.781923e+00-j1.388576e-01,4.567213e+00-j2.358611e+00,3.087467e+00-j2.886058e+00,2.126451e+00-j2.789314e+00,1.536075e+00-j2.554813e+00,1.158989e+00-j2.315554e+00,9.057999e-01-j2.102349e+00,7.280300e-01-j1.918819e+00,5.9874e-09,6.885e-09,2508,1364.4,2521.2,1961.1,2655.75
1.267929e+00+j2.683240e+00,2.446717e+00+j3.318018e+00,3.491755e+00+j3.473109e+00,4.307403e+00+j3.371476e+00,4.914676e+00+j3.159883e+00,5.362264e+00+j2.914459e+00,5.694327e+00+j2.670052e+00,5.943997e+00+j2.440850e+00,6.134672e+00+j2.231401e+00,6.282592e+00+j2.042024e+00,5.1e-11,4.233e-09,2235.6,3003.6,3234,1235.7,1846.5
3.356860e+00+j7.974018e+00,1.342188e+01+j1.091543e+01,2.177298e+01-j3.384103e+00,1.230103e+01-j1.108984e+01,6.612550e+00-j1.018463e+01,4.062198e+00-j8.607053e+00,2.760412e+00-j7.343990e+00,2.009232e+00-j6.384852e+00,1.534774e+00-j5.645198e+00,1.214593e+00-j5.060552e+00,5.00055e-09,5.5896e-09,1902,2258.4,3433.2,1710,999
4.863784e+00+j5.973787e+00,1.065355e+01+j4.060141e+00,1.192885e+01-j1.801405e+00,9.248458e+00-j5.225482e+00,6.594875e+00-j6.080381e+00,4.774849e+00-j5.954689e+00,3.577407e+00-j5.554252e+00,2.770010e+00-j5.111136e+00,2.205630e+00-j4.695325e+00,1.797314e+00-j4.324205e+00,3.04725e-09,8.71845e-09,3478.8,3531.6,2294.4,2408.4,1274.25
3.835762e-01+j1.963576e+00,1.061295e+00+j3.154146e+00,2.354159e+00+j4.361712e+00,4.633460e+00+j5.184886e+00,7.867279e+00+j4.494888e+00,1.026807e+01+j1.310830e+00,9.812183e+00-j2.472898e+00,7.744000e+00-j4.565316e+00,5.778207e+00-j5.187504e+00,4.340979e+00-j5.143508e+00,3.36855e-09,3.04215e-09,2164.8,1572,2738.4,1207.8,1025.25
9.793183e-03+j3.500968e-02,2.160331e-02+j4.948328e-02,3.531103e-02+j5.931503e-02,4.913262e-02+j6.493336e-02,6.196164e-02+j6.724848e-02,7.329188e-02+j6.722277e-02,8.301066e-02+j6.566076e-02,9.121468e-02+j6.315947e-02,9.808589e-02+j6.013036e-02,1.038253e-01+j5.684439e-02,5.69925e-09,5.1e-11,2138.4,1785.6,3268.8,2154.6,2185.5
2.364104e+00+j2.263017e+00,3.999886e+00+j1.456660e+00,4.530323e+00+j1.257091e-02,4.218808e+00-j1.146465e+00,3.611707e+00-j1.821517e+00,3.002102e+00-j2.141959e+00,2.482592e+00-j2.254722e+00,2.063385e+00-j2.256174e+00,1.730375e+00-j2.201140e+00,1.465814e+00-j2.119448e+00,6.84165e-09,4.50075e-09,1813.2,3254.4,2491.2,1216.8,1167.75
8.892132e-01-j7.695641e-01,1.142151e+00-j6.868721e-01,1.253395e+00-j6.150768e-01,1.305275e+00-j5.711877e-01,1.329316e+00-j5.479996e-01,1.338485e+00-j5.386101e-01,1.338758e+00-j5.383341e-01,1.333175e+00-j5.440975e-01,1.323441e+00-j5.538534e-01,1.310610e+00-j5.662151e-01,4.3044e-09,3.3711e-09,1574.4,-370.8,3435.6,1655.1,1456.5
8.914424e-01+j2.948007e+00,3.771217e+00+j5.089691e+00,1.032853e+01+j1.794705e+00,7.080662e+00-j5.020447e+00,3.428451e+00-j4.972488e+00,1.947647e+00-j4.114654e+00,1.261843e+00-j3.440096e+00,8.910601e-01-j2.947381e+00,6.669192e-01-j2.579066e+00,5.203022e-01-j2.294641e+00,6.0741e-09,3.57e-09,3244.8,1846.8,3206.4,1747.8,1192.5
1.649206e+00+j2.352120e+00,3.079413e+00+j2.434349e+00,4.164496e+00+j1.869593e+00,4.777533e+00+j1.039767e+00,4.995998e+00+j1.977449e-01,4.945367e+00-j5.376721e-01,4.734052e+00-j1.130096e+00,4.439191e+00-j1.583199e+00,4.110466e+00-j1.916275e+00,3.777734e+00-j2.152169e+00,3.61335e-09,7.2114e-09,1418.4,2304,1546.8,1530,1794
-2.745008e+00-j6.215163e-01,-2.839238e+00-j3.633212e-01,-2.869281e+00-j2.171952e-01,-2.880940e+00-j1.173844e-01,-2.885151e+00-j4.083527e-02,-2.885553e+00+j2.240000e-02,-2.883654e+00+j7.730809e-02,-2.880160e+00+j1.265857e-01,-2.875446e+00+j1.719049e-01,-2.869721e+00+j2.142848e-01,6.59685e-09,3.7383e-09,1891.2,1321.2,1635.6,2199.6,-111.75
1.915875e+00+j1.751116e+00,3.293931e+00+j8.560421e-01,3.433966e+00-j5.320597e-01,2.857866e+00-j1.371864e+00,2.225091e+00-j1.695080e+00,1.724488e+00-j1.757881e+00,1.356261e+00-j1.711640e+00,1.087103e+00-j1.625083e+00,8.876369e-01-j1.527547e+00,7.369671e-01-j1.431212e+00,6.49995e-09,4.94445e-09,3591.6,2935.2,2173.2,2557.8,1988.25
-4.129189e+00+j1.185501e+00,-4.403892e+00+j5.377333e-01,-4.466991e+00+j1.068827e-01,-4.458773e+00-j2.192478e-01,-4.415934e+00-j4.865713e-01,-4.351880e+00-j7.155840e-01,-4.272904e+00-j9.166471e-01,-4.182717e+00-j1.095345e+00,-4.083867e+00-j1.255027e+00,-3.978349e+00-j1.397907e+00,7.07115e-09,4.49055e-09,3240,2050.8,1930.8,2094.3,150
4.359225e-01+j1.222387e+00,1.084675e+00+j1.736187e+00,1.998957e+00+j1.930676e+00,2.980624e+00+j1.622363e+00,3.676379e+00+j8.298298e-01,3.858872e+00-j1.363343e-01,3.617315e+00-j9.440284e-01,3.180953e+00-j1.473685e+00,2.717609e+00-j1.764822e+00,2.301607e+00-j1.896124e+00,3.26145e-09,7.34145e-09,3325.2,1316.4,1296,1385.1,1551
-5.356872e+00+j6.230194e-01,-5.428580e+00+j6.342310e-02,-5.411069e+00-j3.143174e-01,-5.358725e+00-j6.150894e-01,-5.285142e+00-j8.729499e-01,-5.195745e+00-j1.101638e+00,-5.093631e+00-j1.307633e+00,-4.981072e+00-j1.494245e+00,-4.860042e+00-j1.663342e+00,-4.732226e+00-j1.816279e+00,5.22495e-09,5.83695e-09,3237.6,2641.2,3361.2,1843.2,150
4.113939e+00+j2.037231e+00,5.112822e+00-j2.256694e-01,4.367837e+00-j1.815888e+00,3.359596e+00-j2.433841e+00,2.554279e+00-j2.561379e+00,1.971761e+00-j2.492599e+00,1.554506e+00-j2.355188e+00,1.251129e+00-j2.200904e+00,1.025893e+00-j2.050101e+00,8.549862e-01-j1.910208e+00,5.9925e-09,8.3844e-09,2542.8,3082.8,2542.8,1111.5,1151.25
1.932500e-02+j1.914771e-02,3.236627e-02+j1.385487e-02,3.795753e-02+j3.589718e-03,3.742164e-02-j5.723495e-03,3.392571e-02-j1.217795e-02,2.960675e-02-j1.604029e-02,2.545400e-02-j1.808058e-02,2.180974e-02-j1.896275e-02,1.873052e-02-j1.914397e-02,1.616712e-02-j1.891502e-02,4.91385e-09,5.916e-09,240000,2162.4,1204.8,2063.7,2120.25
